日期,開盤(元),最高(元),最低(元),收盤(元),成交量(張),外資買賣超(張),投信買賣超(張),自營商買賣超(張),法人合計(張),融資餘額(張),融券餘額(張),融資買進(張),融券賣出(張),MA5(元),MA10(元),MA20(元),MA60(元),Vol_MA5(張),Vol_MA20(張),MACD(元),MACD_Signal(元),MACD_Hist(元),K值(%),D值(%),RSI14(%),BB_Upper(元),BB_Mid(元),BB_Lower(元),BB_%B(%),BIAS5(%),BIAS20(%),量比(倍),訊號
2025-08-19,135.53,135.53,135.53,135.53,0,,,,,6530,0,0,0,135.53,135.16,,,2248,,,,,64.72,58.89,44.51,,,,,0.0,,0.0,KD金叉
2025-08-20,135.53,135.53,135.53,135.53,0,,,,,6530,0,0,0,135.53,135.28,,,0,,,,,75.1,66.03,44.51,,,,,0.0,,,KD金叉
2025-08-21,135.53,135.53,135.53,135.53,0,,,,,6530,0,0,0,135.53,135.3,134.1,,0,6692,,,,76.48,72.1,44.51,137.81,134.1,130.39,0.6925,0.0,1.07,,KD金叉
2025-08-22,135.53,135.53,135.53,135.53,0,,,,,6526,0,0,0,135.53,135.33,134.26,,0,6256,,,,74.16,75.25,44.51,137.92,134.26,130.6,0.673,0.0,0.95,,KD死叉
2025-08-25,140.99,144.46,139.0,141.98,26140,-4389.0,159.0,88.0,-4142.0,26429,901,1620,901,136.82,136.07,134.78,,5228,7230,,,,73.22,74.62,69.38,139.61,134.78,129.96,1.246,3.77,5.34,5.0,KD死叉
2025-08-26,141.48,141.48,136.02,137.51,24909,-3293.0,-636.0,-37.0,-3966.0,26725,864,909,2,137.22,136.37,135.06,,10210,8194,,,,54.66,67.35,51.99,139.85,135.06,130.27,0.7561,0.21,1.81,2.44,KD死叉 | 外投同步拋售
2025-08-27,138.01,138.51,135.03,135.53,13787,-3258.0,-1209.0,-74.0,-4541.0,26956,806,768,0,137.22,136.37,135.19,,12967,8359,,,,34.17,54.01,46.44,139.87,135.19,130.52,0.536,-1.23,0.25,1.06,KD死叉 | 外投同步拋售
2025-08-28,137.51,138.51,135.53,136.02,11412,-2988.0,-96.0,-168.0,-3252.0,27840,695,1077,1,137.31,136.42,135.5,,15250,7967,,,,12.66,33.83,47.92,139.44,135.5,131.57,0.5656,-0.94,0.38,0.75,KD超賣 | 外投同步拋售
2025-08-29,137.51,140.0,136.02,138.51,10920,-1596.0,-306.0,-14.0,-1916.0,28779,700,1512,5,137.91,136.72,135.85,,17434,7950,1.62,,,17.57,21.46,54.77,139.54,135.85,132.16,0.8603,0.44,1.96,0.63,KD超賣 | 外投同步拋售
2025-09-01,138.51,138.51,131.56,134.04,10721,-2253.0,-73.0,-71.0,-2397.0,28672,735,895,39,136.32,136.57,135.91,,14350,8141,1.3,,,22.21,17.48,43.67,139.42,135.91,132.4,0.2333,-1.67,-1.38,0.75,KD金叉 | 外投同步拋售
2025-09-02,134.53,136.52,133.05,133.54,9074,2486.0,-85.0,-17.0,2384.0,28542,728,286,2,135.53,136.37,135.76,,11183,7781,1.0,,,23.83,21.2,42.62,139.42,135.76,132.11,0.1956,-1.47,-1.64,0.81,KD金叉
2025-09-03,134.53,135.03,133.54,134.04,9343,565.0,-91.0,-48.0,426.0,28727,728,337,1,135.23,136.22,135.75,,10294,7752,0.79,,,17.93,21.32,44.06,139.43,135.75,132.08,0.2672,-0.88,-1.26,0.91,KD超賣
2025-09-04,135.03,136.52,134.04,134.53,7006,-2168.0,-14.0,-144.0,-2326.0,28947,713,459,1,134.93,136.12,135.71,,9413,7680,0.66,,,19.2,20.32,45.5,139.43,135.71,132.0,0.3405,-0.3,-0.87,0.74,KD超賣 | 外投同步拋售
2025-09-05,136.02,136.02,133.54,134.04,8288,381.0,-67.0,47.0,361.0,29223,635,575,0,134.04,135.97,135.65,,8886,7792,0.51,,,22.42,19.85,44.27,139.43,135.65,131.87,0.2869,0.0,-1.19,0.93,KD金叉
2025-09-08,134.53,138.51,134.53,136.52,10037,2328.0,-56.0,106.0,2378.0,28884,589,404,7,134.53,135.43,135.75,,8750,7914,0.58,,,35.6,25.74,51.42,139.51,135.75,131.99,0.6021,1.48,0.57,1.15,KD金叉
2025-09-09,138.51,139.5,137.02,137.51,9113,-1522.0,-45.0,-112.0,-1679.0,29100,561,562,2,135.33,135.43,135.9,,8757,8099,0.71,,,51.42,36.48,53.95,139.7,135.9,132.11,0.712,1.61,1.18,1.04,KD金叉 | 外投同步拋售
2025-09-10,138.01,142.48,137.02,141.48,15851,2762.0,-81.0,-65.0,2616.0,29964,568,1785,13,136.82,136.02,136.2,,10059,8330,1.12,0.92,0.2,73.37,53.46,62.43,140.73,136.2,131.66,1.0825,3.41,3.88,1.58,MACD多頭 | KD金叉
2025-09-11,142.48,142.48,136.52,137.02,13600,-3751.0,-123.0,-408.0,-4282.0,29992,508,1146,3,137.31,136.12,136.27,,11378,9010,1.07,0.95,0.12,70.45,65.08,51.06,140.81,136.27,131.74,0.5824,-0.21,0.55,1.2,MACD多頭 | KD金叉 | 外投同步拋售
2025-09-12,141.48,150.42,140.99,150.42,60316,6304.0,-62.0,160.0,6402.0,31590,152,5781,125,140.59,137.31,137.02,,21783,12026,2.09,1.18,0.91,80.28,74.7,69.2,144.78,137.02,129.25,1.3632,6.99,9.78,2.77,MACD多頭 | KD超買 | 法人強勢買超
2025-09-15,151.91,152.9,146.45,149.92,49613,-12038.0,-123.0,-141.0,-12302.0,33350,82,4471,19,143.27,138.9,137.74,,29699,14506,2.83,1.51,1.32,78.2,76.31,68.19,147.36,137.74,128.11,1.1328,4.64,8.84,1.67,MACD多頭 | KD金叉 | 法人強勢賣超 | 外投同步拋售
2025-09-16,149.92,150.42,145.46,148.43,22653,-2455.0,79.0,85.0,-2291.0,33441,79,1823,18,145.45,140.39,138.38,,32407,15639,3.25,1.86,1.4,87.17,81.89,65.12,149.06,138.38,127.71,0.9706,2.05,7.26,0.7,MACD多頭 | KD超買
2025-09-17,148.93,159.85,148.93,154.89,65981,-4529.0,1410.0,255.0,-2864.0,36117,95,5863,39,148.14,142.48,139.35,,42433,18938,4.06,2.3,1.77,80.89,82.09,71.17,152.22,139.35,126.48,1.1037,4.56,11.15,1.55,MACD多頭 | KD死叉 | KD超買 | RSI超買
2025-09-18,157.37,157.87,152.9,156.87,36421,-4312.0,1065.0,91.0,-3156.0,33999,99,2560,14,152.11,144.71,140.42,,46997,20759,4.81,2.8,2.01,82.1,83.39,72.74,155.33,140.42,125.5,1.0516,3.13,11.71,0.77,MACD多頭 | KD死叉 | KD超買 | RSI超買
2025-09-19,157.87,172.26,157.37,172.26,109731,10232.0,-49.0,561.0,10744.0,35746,355,7989,275,156.47,148.53,142.25,,56880,26246,6.57,3.56,3.01,89.79,84.26,81.24,162.67,142.25,121.84,1.235,10.09,21.1,1.93,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超
2025-09-22,175.24,183.68,174.25,177.23,127600,-21216.0,126.0,181.0,-20909.0,39791,340,11559,134,161.94,152.6,144.02,,72477,31319,8.27,4.5,3.77,91.52,87.8,83.08,169.73,144.02,118.3,1.1459,9.44,23.06,1.76,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-09-23,179.21,179.21,174.25,174.75,48296,-2978.0,628.0,-59.0,-2409.0,39539,221,4127,34,167.2,156.33,145.88,,77606,32488,9.31,5.46,3.85,89.13,90.15,78.93,174.8,145.88,116.95,0.9991,4.52,19.79,0.62,MACD多頭 | KD死叉 | KD超買 | RSI超買
2025-09-24,176.24,180.7,171.27,178.72,60602,-6566.0,-13.0,405.0,-6174.0,42525,224,7023,40,171.97,160.05,148.04,,76530,34829,10.33,6.43,3.9,85.26,88.63,80.6,180.0,148.04,116.08,0.98,3.93,20.72,0.79,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-09-25,176.73,177.23,167.8,168.29,66234,-14761.0,-707.0,-384.0,-15852.0,42069,237,5497,106,174.25,163.18,149.65,,82493,37570,10.19,7.18,3.0,76.39,83.59,65.83,182.31,149.65,116.99,0.7854,-3.42,12.46,0.8,MACD多頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-09-26,167.3,171.77,162.83,164.82,65205,-3620.0,90.0,-353.0,-3883.0,44409,150,4365,28,172.76,164.62,150.97,,73587,40284,9.68,7.68,1.99,66.26,75.97,61.77,183.85,150.97,118.08,0.7106,-4.6,9.17,0.89,MACD多頭 | KD死叉
2025-09-30,166.8,170.77,165.31,168.79,26332,-3684.0,129.0,117.0,-3438.0,44669,166,2582,35,171.07,166.5,152.7,,53334,41065,9.49,8.04,1.44,55.85,66.17,64.47,185.5,152.7,119.91,0.7453,-1.33,10.54,0.49,MACD多頭 | KD死叉
2025-10-01,171.27,175.24,167.8,168.79,34976,-2899.0,-894.0,438.0,-3355.0,44988,221,2884,73,169.88,168.54,154.47,,50670,42360,9.23,8.28,0.95,53.14,58.42,64.47,186.71,154.47,122.23,0.7222,-0.64,9.27,0.69,MACD多頭 | KD死叉 | 外投同步拋售
2025-10-02,171.77,173.75,168.79,169.29,25845,5411.0,27.0,-182.0,5256.0,44695,219,1665,18,168.0,169.98,156.23,,43718,43185,8.96,8.42,0.54,51.36,53.45,64.83,187.61,156.23,124.85,0.7081,0.77,8.36,0.59,MACD多頭 | KD死叉 | 法人強勢買超 | 外投同步買進
2025-10-03,171.27,175.24,170.28,174.25,34197,1455.0,37.0,485.0,1977.0,47385,149,5031,14,169.19,171.72,158.21,,37311,44545,9.04,8.54,0.5,50.57,51.69,68.29,188.83,158.21,127.6,0.7619,2.99,10.14,0.92,MACD多頭 | KD死叉 | 外投同步買進
2025-10-07,177.72,188.65,176.73,183.19,87454,1699.0,381.0,557.0,2637.0,50251,174,9387,41,172.86,172.81,160.67,,41761,48503,9.72,8.78,0.94,59.64,53.86,73.37,191.01,160.67,130.34,0.8712,5.98,14.02,2.09,MACD多頭 | KD金叉 | RSI超買 | 外投同步買進
2025-10-08,183.19,184.67,178.72,184.18,44232,-4705.0,648.0,-60.0,-4117.0,50786,167,4164,15,175.94,173.51,163.06,,45341,50213,10.22,9.07,1.15,72.1,60.77,73.87,192.89,163.06,133.22,0.8541,4.68,12.95,0.98,MACD多頭 | KD金叉 | RSI超買
2025-10-09,187.16,190.14,181.7,182.19,50073,-5849.0,41.0,-193.0,-6001.0,50425,192,4729,40,178.62,174.25,165.29,,48360,52261,10.33,9.32,1.01,77.48,69.74,70.99,193.72,165.29,136.85,0.7972,2.0,10.22,1.04,MACD多頭 | KD金叉 | RSI超買 | 法人強勢賣超
2025-10-13,173.26,177.23,172.76,176.73,37734,10.0,54.0,-313.0,-249.0,46646,138,2200,17,180.11,174.05,167.05,,50738,53355,9.87,9.43,0.44,68.16,72.58,63.65,193.58,167.05,140.52,0.6824,-1.88,5.79,0.74,MACD多頭 | KD死叉 | 外投同步買進
2025-10-14,179.21,179.71,170.28,170.77,46028,-4950.0,45.0,-211.0,-5116.0,44619,178,2412,71,179.41,174.3,168.74,,53104,54976,8.92,9.33,-0.41,47.93,64.52,56.76,191.21,168.74,146.27,0.5452,-4.82,1.2,0.87,MACD空頭 | KD死叉 | 法人強勢賣超
2025-10-15,171.27,174.75,169.78,173.75,17951,-801.0,38.0,-204.0,-967.0,44711,175,1324,17,177.52,175.19,169.91,,39204,52858,8.31,9.12,-0.81,33.17,49.75,59.14,190.73,169.91,149.08,0.5923,-2.12,2.26,0.46,MACD空頭 | KD死叉
2025-10-16,175.24,180.7,174.25,178.22,24254,5143.0,-14.0,158.0,5287.0,44929,180,2248,22,176.33,176.14,171.32,,35208,51590,8.09,8.92,-0.82,30.93,37.34,62.48,190.18,171.32,152.46,0.6829,1.07,4.03,0.69,MACD空頭 | KD死叉 | 法人強勢買超
2025-10-17,177.23,185.17,177.23,183.19,58240,11741.0,-181.0,445.0,12005.0,46390,210,4760,37,176.53,177.58,173.06,,36841,53369,8.23,8.78,-0.55,45.56,36.55,65.82,189.25,173.06,156.86,0.8128,3.77,5.85,1.58,MACD空頭 | KD金叉 | 法人強勢買超
2025-10-20,189.14,196.59,186.66,194.6,89263,3567.0,1064.0,468.0,5099.0,51302,293,8849,90,180.11,180.11,175.04,,47147,54533,9.15,8.85,0.3,67.54,48.01,72.0,191.59,175.04,158.49,1.0908,8.05,11.17,1.89,MACD多頭 | KD金叉 | RSI超買 | 法人強勢買超 | 外投同步買進
2025-10-21,197.09,207.01,195.1,203.54,126011,5108.0,4217.0,-29.0,9296.0,51975,428,9647,163,186.66,183.04,177.38,150.63,63144,59013,10.48,9.18,1.3,83.04,65.38,75.7,196.15,177.38,158.61,1.1968,9.04,14.75,2.0,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超 | 外投同步買進
2025-10-22,205.03,207.01,201.55,206.52,71399,4465.0,1226.0,-329.0,5362.0,48455,517,3482,163,193.21,185.37,179.09,151.87,73833,57096,11.65,9.67,1.97,93.98,81.52,76.8,201.75,179.09,156.43,1.1053,6.89,15.32,0.97,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超 | 外投同步買進
2025-10-23,206.02,226.87,205.53,224.39,134468,15237.0,3920.0,590.0,19747.0,50125,683,10502,277,202.45,189.39,181.45,153.42,95876,57440,13.85,10.51,3.34,95.01,90.68,82.05,211.8,181.45,151.1,1.2074,10.84,23.66,1.4,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超 | 外投同步買進
2025-10-27,241.77,246.73,235.81,246.73,114974,-9747.0,571.0,314.0,-8862.0,53649,842,8840,278,215.16,195.84,185.05,155.33,107223,60774,17.2,11.85,5.35,98.11,95.7,86.25,226.93,185.05,143.16,1.2363,14.67,33.33,1.07,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-28,245.24,246.23,240.77,244.25,79547,3834.0,32.0,27.0,3893.0,48838,1001,3605,246,225.09,202.6,188.32,157.18,105280,61721,19.43,13.36,6.07,97.48,96.87,83.9,237.71,188.32,138.94,1.0662,8.51,29.7,0.76,MACD多頭 | KD超買 | RSI超買 | 外投同步買進
2025-10-29,252.19,260.13,241.27,245.74,83495,-14307.0,-68.0,-94.0,-14469.0,47798,788,5995,47,233.53,210.09,192.2,159.12,96777,62584,21.08,14.91,6.17,93.34,96.31,84.18,246.83,192.2,137.56,0.99,5.23,27.86,0.86,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-10-30,246.73,257.15,241.27,247.23,82497,3473.0,-986.0,76.0,2563.0,46788,841,4932,97,241.67,217.44,196.32,161.04,98996,63448,22.24,16.37,5.87,88.15,92.99,84.47,254.57,196.32,138.06,0.937,2.3,25.93,0.83,MACD多頭 | KD死叉 | KD超買 | RSI超買
2025-10-31,245.24,252.69,243.75,247.23,53904,9097.0,-630.0,-141.0,8326.0,44289,837,2861,96,246.24,224.34,200.24,162.95,82883,64827,22.9,17.68,5.23,83.37,88.29,84.47,261.19,200.24,139.29,0.8855,0.4,23.47,0.65,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢買超
2025-11-03,253.18,260.13,249.21,252.19,71548,1238.0,-1495.0,-10.0,-267.0,45279,861,6160,53,247.33,231.24,204.41,164.88,74198,66656,23.56,18.86,4.7,84.89,85.47,85.49,267.67,204.41,141.15,0.8777,1.96,23.37,0.96,MACD多頭 | KD死叉 | KD超買 | RSI超買
2025-11-04,252.69,253.18,236.3,236.3,75724,-448.0,-878.0,-213.0,-1539.0,42463,687,4047,117,245.74,235.41,207.76,166.58,73434,69150,22.53,19.59,2.94,76.52,81.59,69.66,270.28,207.76,145.24,0.7283,-3.84,13.74,1.03,MACD多頭 | KD死叉 | 外投同步拋售
2025-11-05,223.4,233.33,222.4,231.84,69320,9609.0,-1212.0,-525.0,7872.0,40905,643,2528,155,242.96,238.24,210.64,168.19,70599,70906,21.12,19.9,1.22,65.1,75.5,65.97,271.95,210.64,149.32,0.6729,-4.58,10.06,0.98,MACD多頭 | KD死叉 | 法人強勢買超
2025-11-06,236.3,239.28,232.33,238.29,38281,-5171.0,591.0,134.0,-4446.0,41852,738,2585,130,241.17,241.42,213.39,169.91,61755,68447,20.28,19.97,0.31,49.87,63.83,68.56,274.47,213.39,152.32,0.7038,-1.19,11.67,0.62,MACD多頭 | KD死叉
2025-11-07,235.31,236.8,229.35,232.83,29097,144.0,-205.0,-387.0,-448.0,41255,653,1238,26,238.29,242.26,215.83,171.54,56794,67690,18.96,19.77,-0.81,39.32,51.43,64.11,275.87,215.83,155.79,0.6416,-2.29,7.88,0.51,MACD空頭 | KD死叉
2025-11-10,232.83,235.81,226.38,228.36,35410,2038.0,-388.0,-241.0,1409.0,41172,623,1731,63,233.52,240.43,218.14,173.11,49566,66957,17.35,19.29,-1.93,28.52,39.24,60.63,276.25,218.14,160.02,0.588,-2.21,4.69,0.71,MACD空頭 | KD死叉
2025-11-11,233.33,235.81,228.86,228.86,28518,-2091.0,-891.0,428.0,-2554.0,41002,623,2202,20,232.04,238.89,220.74,174.66,40125,66496,15.94,18.62,-2.68,20.19,29.34,60.89,275.62,220.74,165.86,0.574,-1.37,3.68,0.71,MACD空頭 | KD死叉 | 外投同步拋售
2025-11-12,232.33,234.32,226.38,228.86,27543,-3118.0,-201.0,84.0,-3235.0,41219,598,1461,18,231.44,237.2,223.65,176.22,31770,65572,14.64,17.82,-3.18,16.68,21.8,60.89,273.29,223.65,174.0,0.5525,-1.11,2.33,0.87,MACD空頭 | KD超賣 | 外投同步拋售
2025-11-13,230.35,242.76,227.37,241.77,86567,-17604.0,243.0,1219.0,-16142.0,48515,655,9992,123,232.14,236.65,227.05,177.99,41427,69003,14.5,17.16,-2.66,28.53,21.8,67.25,271.33,227.05,182.76,0.6662,4.15,6.48,2.09,MACD空頭 | KD金叉 | 法人強勢賣超
2025-11-14,236.3,239.78,231.84,231.84,50637,-8283.0,-111.0,-640.0,-9034.0,47226,550,3436,33,231.94,235.11,229.73,179.59,45735,70322,13.42,16.41,-2.99,33.04,26.08,59.27,267.59,229.73,191.87,0.5279,-0.04,0.92,1.11,MACD空頭 | KD金叉 | 法人強勢賣超 | 外投同步拋售
2025-11-17,234.32,234.32,224.39,224.89,38125,2778.0,140.0,-496.0,2422.0,44102,389,1932,67,231.24,232.38,231.81,181.08,46278,69316,11.87,15.5,-3.63,31.41,30.99,54.4,262.87,231.81,200.76,0.3885,-2.75,-2.99,0.82,MACD空頭 | KD金叉 | 外投同步買進
2025-11-18,225.38,238.29,225.38,227.37,60418,7484.0,3469.0,-621.0,10332.0,43825,516,3050,175,230.95,231.49,233.45,182.61,52658,67874,10.72,14.55,-3.83,19.71,28.05,55.79,259.25,233.45,207.65,0.3821,-1.55,-2.6,1.15,MACD空頭 | KD超賣 | 法人強勢買超 | 外投同步買進
2025-11-19,231.34,235.31,221.41,223.4,49332,-8561.0,431.0,-229.0,-8359.0,45060,472,2853,45,229.85,230.65,234.44,184.08,57016,64040,9.38,13.51,-4.13,12.59,21.24,53.0,256.68,234.44,212.21,0.2516,-2.81,-4.71,0.87,MACD空頭 | KD超賣 | 法人強勢賣超
2025-11-20,231.34,234.82,227.37,228.86,30250,5906.0,506.0,-47.0,6365.0,44243,495,1182,76,227.27,229.7,235.56,185.64,45752,61983,8.66,12.54,-3.88,20.15,17.48,56.24,253.77,235.56,217.35,0.316,0.7,-2.84,0.66,MACD空頭 | KD金叉 | 法人強勢買超 | 外投同步買進
2025-11-21,224.39,230.84,223.89,227.37,36622,-5259.0,8.0,-145.0,-5396.0,44444,429,1989,55,226.38,229.16,235.71,187.06,42949,57090,7.88,11.61,-3.73,24.04,18.93,55.12,253.58,235.71,217.84,0.2666,0.44,-3.54,0.85,MACD空頭 | KD金叉 | 法人強勢賣超
2025-11-24,230.35,233.33,225.88,230.84,33597,-388.0,562.0,-67.0,107.0,45981,468,2693,61,227.57,229.41,234.92,188.61,42044,53022,7.45,10.78,-3.33,35.66,26.62,57.26,252.12,234.92,217.71,0.3815,1.44,-1.74,0.8,MACD空頭 | KD金叉
2025-11-25,234.82,236.3,225.88,226.87,30234,-5756.0,-436.0,233.0,-5959.0,45568,407,2150,15,227.47,229.21,234.05,190.14,36007,50556,6.71,9.96,-3.25,32.55,30.75,54.09,251.02,234.05,217.07,0.2886,-0.26,-3.07,0.84,MACD空頭 | KD金叉 | 法人強勢賣超 | 外投同步拋售
2025-11-26,228.86,230.84,225.88,230.35,18497,4123.0,238.0,-26.0,4335.0,45555,425,1145,38,228.86,229.36,233.28,191.71,29840,47306,6.34,9.24,-2.9,39.47,35.89,56.37,249.39,233.28,217.16,0.4092,0.65,-1.26,0.62,MACD空頭 | KD金叉 | 外投同步買進
2025-11-27,231.34,236.3,230.35,234.32,29678,6391.0,-3531.0,546.0,3406.0,45584,456,1938,54,229.95,228.61,232.63,193.3,29726,44665,6.29,8.65,-2.36,50.24,40.75,58.88,247.37,232.63,217.89,0.5573,1.9,0.73,1.0,MACD空頭 | KD金叉
2025-11-28,240.28,242.76,232.33,233.33,43746,-10452.0,-805.0,592.0,-10665.0,46722,424,3260,5,231.14,228.76,231.94,194.96,31150,44157,6.1,8.14,-2.04,60.33,50.01,57.98,244.99,231.94,218.88,0.5534,0.95,0.6,1.4,MACD空頭 | KD金叉 | 法人強勢賣超 | 外投同步拋售
2025-12-01,233.33,233.33,227.37,227.37,20889,-2697.0,-504.0,-94.0,-3295.0,46610,395,1393,26,230.45,229.01,230.7,196.52,28609,41624,5.41,7.59,-2.19,53.41,54.66,52.78,239.75,230.7,221.64,0.3163,-1.34,-1.44,0.73,MACD空頭 | KD死叉 | 外投同步拋售
2025-12-02,228.36,230.84,225.38,225.88,16401,-49.0,-99.0,-21.0,-169.0,46528,402,842,38,230.25,228.86,230.18,198.05,25842,38658,4.68,7.01,-2.33,31.43,48.39,51.54,239.07,230.18,221.28,0.2586,-1.9,-1.87,0.63,MACD空頭 | KD死叉 | 外投同步拋售
2025-12-03,228.36,234.32,227.87,230.84,21462,10067.0,-105.0,-249.0,9713.0,45351,410,757,59,230.35,229.6,230.12,199.66,26435,36265,4.46,6.5,-2.04,25.1,36.65,55.31,238.99,230.13,221.26,0.5403,0.21,0.31,0.81,MACD空頭 | KD死叉 | 法人強勢買超
2025-12-04,232.83,235.81,231.84,234.32,16176,2249.0,7.0,53.0,2309.0,46122,418,2095,30,230.35,230.15,229.93,201.33,23735,35160,4.51,6.1,-1.59,32.94,29.82,57.8,238.18,229.93,221.67,0.7662,1.72,1.91,0.68,MACD空頭 | KD金叉 | 外投同步買進
2025-12-05,234.82,236.3,233.33,235.31,14518,3823.0,-6.0,131.0,3948.0,45095,439,757,41,230.74,230.94,230.05,202.98,17889,34431,4.58,5.8,-1.22,48.47,35.5,58.51,238.56,230.05,221.54,0.8091,1.98,2.29,0.81,MACD空頭 | KD金叉
2025-12-08,236.8,238.29,232.83,235.31,16194,-1117.0,-362.0,-94.0,-1573.0,46438,423,2179,5,232.33,231.39,230.4,204.61,16950,33470,4.58,5.55,-0.98,55.24,45.55,58.51,239.18,230.4,221.62,0.7797,1.28,2.13,0.96,MACD空頭 | KD金叉 | 外投同步拋售
2025-12-09,237.79,239.28,235.81,237.79,24406,3246.0,13.0,-198.0,3061.0,45034,424,1129,17,234.71,232.48,230.84,206.21,18551,33265,4.72,5.39,-0.66,61.89,55.2,60.43,240.19,230.84,221.5,0.8718,1.31,3.01,1.32,MACD空頭 | KD金叉 | 外投同步買進
2025-12-10,239.28,246.73,236.8,243.75,64134,-1176.0,8.0,1073.0,-95.0,48170,455,6252,54,237.3,233.82,231.59,207.99,27086,35094,5.26,5.36,-0.1,71.53,62.88,64.68,242.5,231.59,220.67,1.057,2.72,5.25,2.37,MACD空頭 | KD金叉
2025-12-11,246.23,246.23,234.32,234.32,45578,-11174.0,-131.0,-360.0,-11665.0,46931,395,3378,43,237.3,233.82,231.22,209.39,32966,33045,4.87,5.26,-0.4,66.44,66.62,54.68,241.13,231.22,221.3,0.6565,-1.26,1.34,1.38,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
