日期,開盤(元),最高(元),最低(元),收盤(元),成交量(張),外資買賣超(張),投信買賣超(張),自營商買賣超(張),法人合計(張),融資餘額(張),融券餘額(張),融資買進(張),融券賣出(張),MA5(元),MA10(元),MA20(元),MA60(元),Vol_MA5(張),Vol_MA20(張),MACD(元),MACD_Signal(元),MACD_Hist(元),K值(%),D值(%),RSI14(%),BB_Upper(元),BB_Mid(元),BB_Lower(元),BB_%B(%),BIAS5(%),BIAS20(%),量比(倍),訊號
2025-08-12,52.11,52.26,51.82,52.16,57520,5230.0,0.0,146.0,5376.0,5906,608,390,22,51.6,51.03,50.52,,72557,77178,0.98,,,92.21,88.56,76.18,52.13,50.52,48.9,1.0104,1.09,3.25,0.79,KD超買 | RSI超買 | 法人強勢買超
2025-08-13,52.41,52.66,52.21,52.61,75956,11338.0,0.0,-1840.0,9498.0,6009,673,761,70,52.06,51.26,50.68,,78083,76464,1.04,,,93.8,92.85,77.91,52.45,50.68,48.91,1.0466,1.06,3.81,0.97,KD超買 | RSI超買 | 法人強勢買超
2025-08-14,52.46,52.56,52.21,52.41,57039,-25576.0,-379.0,-388.0,-26343.0,5711,629,344,14,52.2,51.42,50.82,,64344,74904,1.05,,,94.12,93.37,75.29,52.67,50.82,48.96,0.9291,0.4,3.13,0.89,KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-08-15,52.41,52.56,52.07,52.41,52736,-24430.0,0.0,2083.0,-22347.0,5854,606,337,4,52.34,51.62,50.92,,62970,72248,1.05,,,93.31,93.74,75.29,52.89,50.92,48.94,0.8778,0.13,2.93,0.84,KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-08-18,52.21,52.61,52.07,52.56,46297,-9686.0,1000.0,-818.0,-9504.0,5837,630,175,26,52.43,51.87,51.04,,57910,70773,1.05,0.96,0.09,92.56,93.33,75.99,53.11,51.04,48.96,0.8676,0.25,2.98,0.8,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-08-19,52.56,52.56,52.31,52.46,29426,-5041.0,0.0,-271.0,-5312.0,5669,651,73,31,52.49,52.04,51.17,,52291,67802,1.03,0.97,0.06,91.52,92.46,74.47,53.25,51.17,49.08,0.8099,-0.06,2.52,0.56,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-08-20,51.82,51.87,50.78,50.98,223799,-131355.0,-1780.0,-203.0,-133338.0,6820,512,1443,123,52.16,52.11,51.22,,81859,75804,0.88,0.95,-0.07,65.04,83.04,56.46,53.23,51.22,49.2,0.4413,-2.26,-0.47,2.73,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-08-21,51.03,51.37,51.03,51.28,73509,-20060.0,-500.0,3810.0,-16750.0,7040,469,467,43,51.94,52.07,51.27,,85153,75496,0.78,0.92,-0.14,41.89,66.15,58.64,53.23,51.27,49.3,0.5036,-1.27,0.02,0.86,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-08-22,51.33,51.37,50.93,51.03,44549,-14678.0,-5500.0,-1698.0,-21876.0,7184,506,362,38,51.66,52.0,51.31,,83516,75793,0.67,0.87,-0.2,16.84,41.26,56.12,53.21,51.31,49.4,0.427,-1.22,-0.55,0.53,MACD空頭 | KD超賣 | 法人強勢賣超 | 外投同步拋售
2025-08-25,51.72,52.21,51.62,51.97,62750,8263.0,252.0,3387.0,11902.0,6701,691,352,203,51.54,51.99,51.39,,86807,76314,0.66,0.83,-0.17,34.4,31.04,62.63,53.26,51.39,49.52,0.6552,0.83,1.13,0.72,MACD空頭 | KD金叉 | 法人強勢買超 | 外投同步買進
2025-08-26,51.82,52.11,51.57,52.02,40864,-17613.0,-1516.0,565.0,-18564.0,6730,538,129,45,51.46,51.97,51.5,,89094,73226,0.64,0.79,-0.15,48.12,33.12,62.95,53.22,51.5,49.78,0.6503,1.09,1.01,0.46,MACD空頭 | KD金叉 | 法人強勢賣超 | 外投同步拋售
2025-08-27,52.26,52.41,52.16,52.26,90134,-9478.0,-3700.0,3405.0,-9773.0,6834,674,381,147,51.71,51.94,51.6,,62361,73593,0.64,0.76,-0.12,70.64,51.05,64.5,53.25,51.6,49.95,0.6993,1.06,1.28,1.45,MACD空頭 | KD金叉 | 法人強勢賣超 | 外投同步拋售
2025-08-28,52.07,52.16,51.77,51.77,59176,-16478.0,-3100.0,-5377.0,-24955.0,6825,581,251,59,51.81,51.87,51.65,,59495,72473,0.59,0.73,-0.13,67.58,62.11,59.07,53.26,51.65,50.04,0.5377,-0.08,0.23,0.99,MACD空頭 | KD金叉 | 法人強勢賣超 | 外投同步拋售
2025-08-29,52.07,52.21,51.77,51.77,36369,2903.0,0.0,-492.0,2411.0,6696,573,140,5,51.96,51.81,51.72,,57859,69380,0.55,0.69,-0.14,63.53,67.25,59.07,53.22,51.72,50.22,0.5175,-0.37,0.1,0.63,MACD空頭 | KD死叉
2025-09-01,51.42,51.72,51.03,51.28,76530,-28795.0,-6691.0,396.0,-35090.0,6426,614,234,90,51.82,51.68,51.78,,60615,68929,0.47,0.65,-0.18,46.8,59.3,53.82,53.09,51.78,50.47,0.3104,-1.04,-0.97,1.26,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-09-02,51.57,51.77,51.23,51.28,33218,-4845.0,-4400.0,5209.0,-4036.0,6264,756,142,157,51.67,51.56,51.8,,59085,68257,0.4,0.6,-0.2,36.65,48.99,53.82,53.04,51.8,50.56,0.2884,-0.75,-1.0,0.56,MACD空頭 | KD死叉 | 外投同步拋售
2025-09-03,51.18,51.47,51.03,51.23,39472,-5240.0,-4277.0,3399.0,-6118.0,6059,662,55,27,51.47,51.59,51.85,,48953,67814,0.34,0.55,-0.21,24.86,36.1,53.26,52.91,51.85,50.8,0.2056,-0.47,-1.2,0.81,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-09-04,51.82,51.97,51.52,51.57,37461,9639.0,-6300.0,935.0,4274.0,5943,678,79,33,51.43,51.62,51.84,,44610,63400,0.31,0.5,-0.19,27.68,29.73,56.57,52.91,51.84,50.78,0.3709,0.27,-0.52,0.84,MACD空頭 | KD死叉
2025-09-05,51.97,52.16,51.92,52.11,37395,8170.0,300.0,53.0,8523.0,5641,688,71,31,51.49,51.73,51.86,,44815,62290,0.33,0.47,-0.13,45.89,32.81,61.26,52.93,51.86,50.8,0.6156,1.2,0.48,0.83,MACD空頭 | KD金叉 | 法人強勢買超 | 外投同步買進
2025-09-08,52.66,52.8,52.51,52.61,59981,16162.0,-2300.0,-1688.0,12174.0,5284,677,199,34,51.76,51.79,51.89,,41505,61709,0.39,0.45,-0.06,68.89,47.49,65.03,53.0,51.89,50.78,0.8241,1.64,1.39,1.45,MACD空頭 | KD金叉 | 法人強勢買超
2025-09-09,52.8,53.2,52.76,53.15,56315,17503.0,-490.0,-1332.0,15681.0,5339,734,430,83,52.13,51.9,51.94,,46125,61649,0.46,0.45,0.01,88.41,67.73,68.59,53.18,51.94,50.69,0.9871,1.96,2.33,1.22,MACD多頭 | KD超買 | 法人強勢買超
2025-09-10,53.64,54.23,53.64,54.19,73272,20763.0,-579.0,188.0,20372.0,5725,1062,895,374,52.73,52.1,52.02,,52885,61515,0.6,0.48,0.12,95.24,84.18,74.06,53.6,52.02,50.44,1.188,2.77,4.17,1.39,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超
2025-09-11,54.78,55.12,54.48,54.68,84750,11379.0,0.0,-524.0,10855.0,6334,1210,1371,167,53.35,52.39,52.13,,62343,62900,0.75,0.54,0.21,95.23,92.96,76.16,54.11,52.13,50.16,1.1455,2.49,4.89,1.36,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超
2025-09-12,54.97,55.22,54.92,55.22,57457,12623.0,-2900.0,599.0,10322.0,6340,1236,458,57,53.97,52.73,52.27,,66355,63136,0.89,0.61,0.28,96.0,95.49,78.26,54.68,52.27,49.86,1.1117,2.32,5.64,0.87,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超
2025-09-15,55.22,55.27,55.02,55.22,52545,-6884.0,-1300.0,-1023.0,-9207.0,5720,1312,87,82,54.49,53.13,52.4,,64868,63449,1.0,0.68,0.31,96.02,95.75,78.26,55.15,52.4,49.66,1.0125,1.34,5.38,0.81,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-09-16,55.37,56.06,55.37,55.96,63314,-4652.0,-2200.0,149.0,-6703.0,5690,1404,457,100,55.05,53.59,52.58,,66268,65143,1.12,0.77,0.35,98.87,96.96,80.92,55.75,52.58,49.4,1.0324,1.65,6.43,0.96,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-09-17,55.81,55.81,55.47,55.57,66204,-22308.0,700.0,-1220.0,-22828.0,5320,1354,287,30,55.33,54.03,52.81,,64854,57263,1.18,0.85,0.33,94.93,96.61,75.66,56.16,52.81,49.46,0.9125,0.43,5.23,1.02,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-09-18,55.71,56.16,55.47,56.16,44090,-13520.0,0.0,423.0,-13097.0,5213,1328,262,30,55.63,54.49,53.05,,56722,55792,1.26,0.94,0.32,95.32,96.37,77.99,56.63,53.05,49.47,0.9338,0.95,5.86,0.78,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-09-19,56.21,56.31,55.81,56.21,71675,-27123.0,-1000.0,1144.0,-26979.0,5334,1357,237,41,55.82,54.9,53.31,,59566,57149,1.31,1.01,0.3,95.12,95.12,78.18,57.02,53.31,49.6,0.8904,0.7,5.44,1.2,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-09-22,56.21,56.6,55.96,56.6,56355,-18463.0,0.0,61.0,-18402.0,5607,1353,438,17,56.1,55.3,53.54,,60328,56829,1.37,1.08,0.29,99.06,96.5,79.66,57.47,53.54,49.61,0.8888,0.89,5.72,0.93,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-09-23,57.04,57.78,57.04,57.64,89181,-16818.0,0.0,-353.0,-17171.0,5583,1473,600,146,56.44,55.74,53.82,51.45,65501,59245,1.48,1.16,0.32,97.65,97.27,82.98,58.09,53.82,49.56,0.9476,2.13,7.1,1.36,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-09-24,57.88,58.13,57.29,57.59,90580,-22630.0,-850.0,2104.0,-21376.0,5819,1498,719,51,56.84,56.08,54.09,51.62,70376,59267,1.55,1.24,0.31,92.98,96.56,82.28,58.6,54.09,49.58,0.888,1.32,6.47,1.29,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-09-25,57.54,57.59,57.19,57.39,56318,-19061.0,0.0,1818.0,-17243.0,6003,1518,496,78,57.09,56.36,54.37,51.77,72822,59124,1.56,1.3,0.26,85.05,91.89,79.42,58.97,54.37,49.77,0.8281,0.53,5.55,0.77,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-09-26,57.09,57.09,56.06,56.45,158564,-66856.0,0.0,-4030.0,-70886.0,6418,1441,882,94,57.13,56.48,54.61,51.92,90200,65234,1.49,1.34,0.15,66.17,81.4,67.52,59.12,54.61,50.09,0.7041,-1.19,3.37,1.76,MACD多頭 | KD死叉 | 法人強勢賣超
2025-09-30,56.75,57.09,56.75,57.0,62390,-10707.0,0.0,5067.0,-5640.0,6461,1421,359,51,57.21,56.66,54.89,52.07,91407,64527,1.45,1.36,0.09,57.62,69.61,70.32,59.25,54.89,50.54,0.7422,-0.37,3.84,0.68,MACD多頭 | KD死叉 | RSI超買 | 法人強勢賣超
2025-10-01,57.09,57.93,57.09,57.29,74532,-17028.0,1000.0,824.0,-15204.0,6619,1418,560,49,57.14,56.79,55.19,52.24,88477,66593,1.43,1.38,0.05,55.02,59.6,71.71,59.32,55.19,51.06,0.7541,0.26,3.81,0.84,MACD多頭 | KD死叉 | RSI超買 | 法人強勢賣超
2025-10-02,58.18,58.43,58.03,58.38,72057,14071.0,1036.0,2344.0,17451.0,6301,1497,378,151,57.3,57.07,55.55,52.41,84772,68222,1.49,1.4,0.09,74.68,62.44,76.21,59.47,55.55,51.63,0.8614,1.88,5.09,0.85,MACD多頭 | KD金叉 | RSI超買 | 法人強勢買超 | 外投同步買進
2025-10-03,58.38,59.26,58.23,59.21,73602,-3867.0,0.0,386.0,-3481.0,6894,1449,1073,178,57.67,57.38,55.93,52.59,88229,70029,1.58,1.43,0.14,88.33,72.68,78.95,59.7,55.93,52.16,0.9349,2.67,5.86,0.83,MACD多頭 | KD超買 | RSI超買
2025-10-07,60.15,60.84,60.05,60.84,132381,-57504.0,2000.0,860.0,-54644.0,6500,1509,797,109,58.54,57.84,56.37,52.8,82992,74778,1.76,1.5,0.26,98.86,87.29,83.08,60.29,56.37,52.44,1.0697,3.93,7.93,1.6,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-08,60.15,60.3,59.76,60.3,112448,-48667.0,150.0,-1908.0,-50425.0,6707,1513,824,36,59.2,58.21,56.75,53.0,93004,77402,1.84,1.57,0.27,95.73,94.31,77.65,60.63,56.75,52.87,0.957,1.86,6.26,1.21,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-09,60.99,61.09,60.64,60.74,72911,-14384.0,1900.0,554.0,-11930.0,6660,1538,699,55,59.89,58.52,57.13,53.2,92680,78231,1.92,1.64,0.28,93.91,96.17,78.86,61.01,57.13,53.25,0.9647,1.42,6.32,0.79,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-13,59.07,60.15,58.77,60.15,261788,-98811.0,1300.0,-4531.0,-102042.0,8161,1585,2279,115,60.25,58.78,57.43,53.38,130626,87657,1.91,1.69,0.22,87.69,92.44,73.13,61.28,57.43,53.58,0.8536,-0.17,4.74,2.0,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-14,60.99,61.29,59.81,59.86,157149,-56495.0,1185.0,-1288.0,-56598.0,7547,1712,1348,150,60.38,59.02,57.69,53.55,147335,91277,1.86,1.73,0.13,80.95,87.52,70.42,61.45,57.69,53.93,0.7884,-0.86,3.76,1.07,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-15,60.15,60.94,59.76,60.94,97216,-33248.0,1944.0,7932.0,-23372.0,7688,1663,700,30,60.4,59.47,57.98,53.72,140302,93265,1.89,1.76,0.13,80.49,83.04,74.25,61.82,57.98,54.13,0.8859,0.89,5.11,0.69,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-16,61.24,62.12,61.24,62.12,112923,-15339.0,3870.0,388.0,-11081.0,7472,1656,838,81,60.76,59.98,58.32,53.92,140397,96284,1.98,1.8,0.18,86.72,82.72,77.65,62.35,58.32,54.29,0.9709,2.24,6.52,0.8,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-17,61.19,61.43,61.04,61.19,157584,-101150.0,-3094.0,548.0,-103696.0,7885,1724,1002,108,60.85,60.37,58.58,54.11,157332,100997,1.95,1.83,0.12,89.25,85.49,69.82,62.65,58.58,54.51,0.8206,0.56,4.46,1.0,MACD多頭 | KD超買 | 法人強勢賣超 | 外投同步拋售
2025-10-20,61.48,62.32,61.29,62.22,102880,-18967.0,4000.0,957.0,-14010.0,7728,1717,787,28,61.27,60.76,58.91,54.31,125550,102831,1.99,1.87,0.13,91.09,89.02,73.06,63.03,58.91,54.8,0.9013,1.55,5.62,0.82,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-21,62.52,62.76,62.17,62.32,124931,-63768.0,3500.0,2061.0,-58207.0,7683,1745,713,41,61.76,61.07,59.22,54.51,119107,106873,2.01,1.89,0.12,87.42,89.25,73.36,63.39,59.22,55.05,0.8712,0.91,5.23,1.05,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-22,61.73,61.98,61.38,61.83,116660,-61013.0,0.0,-1206.0,-62219.0,8161,1682,685,42,61.94,61.17,59.5,54.71,122996,109122,1.96,1.91,0.05,87.62,88.71,69.3,63.58,59.5,55.43,0.7856,-0.18,3.92,0.95,MACD多頭 | KD死叉 | KD超買 | 法人強勢賣超
2025-10-23,61.24,61.53,60.89,61.48,161356,-105747.0,2500.0,-86.0,-103333.0,8545,1714,769,70,61.81,61.28,59.75,54.89,132682,114373,1.87,1.9,-0.03,77.86,84.3,66.47,63.67,59.75,55.82,0.7208,-0.53,2.9,1.22,MACD空頭 | KD死叉 | 法人強勢賣超
2025-10-27,62.86,63.01,62.57,62.91,102297,-5805.0,4300.0,3549.0,2044.0,8399,1721,1018,121,62.15,61.5,60.01,55.11,121625,115028,1.9,1.9,-0.0,80.51,82.0,71.58,64.04,60.01,55.98,0.8594,1.22,4.83,0.84,MACD空頭 | KD死叉 | KD超買 | RSI超買
2025-10-28,62.67,62.81,62.32,62.47,93731,-46847.0,3400.0,-427.0,-43874.0,8597,1726,885,50,62.2,61.73,60.25,55.32,119795,115186,1.86,1.89,-0.03,82.74,80.37,68.14,64.26,60.25,56.25,0.7764,0.43,3.68,0.78,MACD空頭 | KD超買 | 法人強勢賣超
2025-10-29,62.81,63.55,62.81,63.5,65206,-4417.0,1400.0,1988.0,-1029.0,8034,1763,575,85,62.44,62.1,60.56,55.53,107850,115630,1.89,1.89,-0.0,92.81,85.35,71.58,64.58,60.56,56.54,0.8656,1.7,4.85,0.6,MACD空頭 | KD超買 | RSI超買
2025-10-30,63.7,63.9,63.11,63.5,91074,-25853.0,0.0,-3757.0,-29610.0,8094,1806,578,57,62.77,62.35,60.91,55.75,102733,112256,1.89,1.89,0.0,89.41,88.32,71.58,64.64,60.91,57.18,0.847,1.16,4.25,0.89,MACD空頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-31,63.7,63.9,63.5,63.85,53630,-6054.0,-152.0,1834.0,-4372.0,7995,1834,426,40,63.25,62.53,61.26,55.97,81188,111818,1.9,1.89,0.01,94.39,92.2,72.74,64.72,61.26,57.79,0.8745,0.95,4.23,0.66,MACD多頭 | KD超買 | RSI超買 | 外投同步拋售
2025-11-03,63.55,63.9,63.01,63.26,130639,-56754.0,-1600.0,488.0,-57866.0,8207,1810,607,16,63.32,62.73,61.55,56.18,86856,114623,1.84,1.88,-0.04,87.93,90.57,67.72,64.58,61.55,58.53,0.7819,-0.09,2.78,1.5,MACD空頭 | KD死叉 | KD超買 | 法人強勢賣超 | 外投同步拋售
2025-11-04,63.6,63.95,62.96,63.06,83119,-24559.0,-290.0,-953.0,-25802.0,8034,1833,425,33,63.43,62.82,61.79,56.4,84734,115176,1.75,1.86,-0.1,82.66,88.33,66.06,64.49,61.79,59.09,0.7356,-0.58,2.06,0.98,MACD空頭 | KD死叉 | KD超買 | 法人強勢賣超 | 外投同步拋售
2025-11-05,62.07,62.27,61.43,62.27,210998,-101789.0,1164.0,-2212.0,-102837.0,8760,1672,1133,23,63.19,62.81,61.94,56.57,113892,122046,1.6,1.81,-0.2,64.92,78.5,59.81,64.36,61.94,59.52,0.5682,-1.46,0.53,1.85,MACD空頭 | KD死叉 | 法人強勢賣超
2025-11-06,62.47,62.62,62.27,62.42,65560,-18000.0,-9800.0,2645.0,-25155.0,8743,1665,427,23,62.97,62.87,62.02,56.75,108789,118705,1.48,1.74,-0.26,51.77,66.45,60.57,64.39,62.02,59.65,0.5845,-0.87,0.64,0.6,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-11-07,61.78,61.88,61.53,61.68,102459,-60350.0,2550.0,687.0,-57113.0,9238,1683,842,54,62.54,62.89,62.09,56.91,118555,118206,1.31,1.65,-0.35,31.43,49.37,55.02,64.32,62.09,59.85,0.4086,-1.38,-0.66,0.86,MACD空頭 | KD死叉 | 法人強勢賣超
2025-11-10,61.93,62.47,61.73,62.47,80257,-26654.0,-1737.0,-220.0,-28611.0,9173,1707,272,39,62.38,62.85,62.18,57.08,108479,118573,1.22,1.57,-0.35,30.16,37.79,59.31,64.32,62.18,60.03,0.5687,0.14,0.47,0.74,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
