日期,開盤(元),最高(元),最低(元),收盤(元),成交量(張),外資買賣超(張),投信買賣超(張),自營商買賣超(張),法人合計(張),融資餘額(張),融券餘額(張),融資買進(張),融券賣出(張),MA5(元),MA10(元),MA20(元),MA60(元),Vol_MA5(張),Vol_MA20(張),MACD(元),MACD_Signal(元),MACD_Hist(元),K值(%),D值(%),RSI14(%),BB_Upper(元),BB_Mid(元),BB_Lower(元),BB_%B(%),BIAS5(%),BIAS20(%),量比(倍),訊號
2025-09-01,51.11,51.41,50.72,50.97,76530,-28795.0,-6691.0,396.0,-35090.0,6426,614,234,90,51.51,51.37,51.46,,60615,68929,0.36,,,46.75,59.34,53.73,52.76,51.46,50.16,0.3099,-1.05,-0.95,1.26,KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-09-02,51.26,51.46,50.92,50.97,33218,-4845.0,-4400.0,5209.0,-4036.0,6264,756,142,157,51.36,51.25,51.49,,59085,68257,0.3,,,36.64,49.03,53.73,52.72,51.49,50.26,0.2881,-0.76,-1.01,0.56,KD死叉 | 外投同步拋售
2025-09-03,50.87,51.16,50.72,50.92,39472,-5240.0,-4277.0,3399.0,-6118.0,6059,662,55,27,51.16,51.28,51.54,,48953,67814,0.25,,,24.88,36.09,53.14,52.59,51.54,50.49,0.2053,-0.47,-1.2,0.81,KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-09-04,51.51,51.65,51.21,51.26,37461,9639.0,-6300.0,935.0,4274.0,5943,678,79,33,51.12,51.31,51.53,,44610,63400,0.23,,,27.88,29.8,56.63,52.58,51.53,50.48,0.3717,0.27,-0.52,0.84,KD死叉
2025-09-05,51.65,51.85,51.6,51.8,37395,8170.0,300.0,53.0,8523.0,5641,688,71,31,51.18,51.41,51.55,,44815,62290,0.25,,,46.22,32.99,61.54,52.61,51.55,50.49,0.618,1.21,0.48,0.83,KD金叉 | 法人強勢買超 | 外投同步買進
2025-09-08,52.34,52.49,52.19,52.29,59981,16162.0,-2300.0,-1688.0,12174.0,5284,677,199,34,51.45,51.48,51.57,,41505,61709,0.31,0.34,-0.03,68.98,47.69,65.37,52.68,51.57,50.47,0.8236,1.63,1.4,1.45,MACD空頭 | KD金叉 | 法人強勢買超
2025-09-09,52.49,52.88,52.44,52.83,56315,17503.0,-490.0,-1332.0,15681.0,5339,734,430,83,51.82,51.59,51.62,,46125,61649,0.4,0.36,0.04,88.41,67.87,69.03,52.86,51.62,50.39,0.988,1.95,2.34,1.22,MACD多頭 | KD超買 | 法人強勢買超
2025-09-10,53.32,53.91,53.32,53.86,73272,20763.0,-579.0,188.0,20372.0,5725,1062,895,374,52.41,51.78,51.7,,52885,61515,0.54,0.39,0.15,94.94,84.11,74.56,53.27,51.7,50.13,1.1877,2.77,4.18,1.39,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超
2025-09-11,54.45,54.79,54.15,54.35,84750,11379.0,0.0,-524.0,10855.0,6334,1210,1371,167,53.03,52.07,51.82,,62343,62900,0.68,0.45,0.23,95.1,92.82,76.69,53.78,51.82,49.85,1.1458,2.49,4.88,1.36,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超
2025-09-12,54.64,54.89,54.59,54.89,57457,12623.0,-2900.0,599.0,10322.0,6340,1236,458,57,53.64,52.41,51.96,,66355,63136,0.83,0.53,0.31,95.87,95.31,78.8,54.35,51.96,49.56,1.1123,2.33,5.64,0.87,MACD多頭 | KD超買 | RSI超買 | 法人強勢買超
2025-09-15,54.89,54.94,54.69,54.89,52545,-6884.0,-1300.0,-1023.0,-9207.0,5720,1312,87,82,54.16,52.81,52.09,,64868,63449,0.94,0.61,0.33,96.0,95.66,78.8,54.82,52.09,49.35,1.0128,1.35,5.38,0.81,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-09-16,55.03,55.72,55.03,55.62,63314,-4652.0,-2200.0,149.0,-6703.0,5690,1404,457,100,54.72,53.27,52.26,,66268,65143,1.07,0.7,0.37,98.87,96.91,81.43,55.42,52.26,49.1,1.0319,1.64,6.43,0.96,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-09-17,55.47,55.47,55.13,55.23,66204,-22308.0,700.0,-1220.0,-22828.0,5320,1354,287,30,55.0,53.7,52.49,,64854,57263,1.13,0.79,0.34,94.9,96.59,76.0,55.82,52.49,49.16,0.9119,0.42,5.22,1.02,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-09-18,55.38,55.82,55.13,55.82,44090,-13520.0,0.0,423.0,-13097.0,5213,1328,262,30,55.29,54.16,52.73,,56722,55792,1.21,0.87,0.34,95.3,96.35,78.35,56.29,52.73,49.17,0.9338,0.96,5.86,0.78,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-09-19,55.87,55.96,55.47,55.87,71675,-27123.0,-1000.0,1144.0,-26979.0,5334,1357,237,41,55.49,54.56,52.99,,59566,57149,1.27,0.95,0.31,95.18,95.13,78.54,56.68,52.99,49.3,0.8904,0.68,5.43,1.2,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-09-22,55.87,56.26,55.62,56.26,56355,-18463.0,0.0,61.0,-18402.0,5607,1353,438,17,55.76,54.96,53.22,,60328,56829,1.33,1.03,0.3,99.15,96.54,80.03,57.13,53.22,49.31,0.8891,0.9,5.71,0.93,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-09-23,56.7,57.43,56.7,57.29,89181,-16818.0,0.0,-353.0,-17171.0,5583,1473,600,146,56.09,55.41,53.5,,65501,59245,1.44,1.11,0.33,97.72,97.35,83.32,57.73,53.5,49.26,0.9475,2.14,7.08,1.36,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-09-24,57.53,57.78,56.94,57.24,90580,-22630.0,-850.0,2104.0,-21376.0,5819,1498,719,51,56.5,55.75,53.76,,70376,59267,1.51,1.19,0.32,92.93,96.6,82.61,58.25,53.76,49.28,0.8879,1.31,6.47,1.29,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超 | 外投同步拋售
2025-09-25,57.19,57.24,56.85,57.04,56318,-19061.0,0.0,1818.0,-17243.0,6003,1518,496,78,56.74,56.02,54.04,,72822,59124,1.53,1.26,0.27,84.95,91.87,79.68,58.61,54.04,49.47,0.8278,0.53,5.55,0.77,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-09-26,56.75,56.75,55.72,56.11,158564,-66856.0,0.0,-4030.0,-70886.0,6418,1441,882,94,56.79,56.14,54.28,,90200,65234,1.45,1.3,0.16,66.13,81.34,67.67,58.77,54.28,49.79,0.7043,-1.2,3.37,1.76,MACD多頭 | KD死叉 | 法人強勢賣超
2025-09-30,56.41,56.75,56.41,56.65,62390,-10707.0,0.0,5067.0,-5640.0,6461,1421,359,51,56.87,56.31,54.56,,91407,64527,1.42,1.32,0.1,57.56,69.55,70.45,58.88,54.56,50.23,0.7417,-0.39,3.83,0.68,MACD多頭 | KD死叉 | RSI超買 | 法人強勢賣超
2025-10-01,56.75,57.58,56.75,56.94,74532,-17028.0,1000.0,824.0,-15204.0,6619,1418,560,49,56.8,56.44,54.86,,88477,66593,1.4,1.34,0.06,54.98,59.56,71.85,58.96,54.86,50.76,0.7539,0.25,3.79,0.84,MACD多頭 | KD死叉 | RSI超買 | 法人強勢賣超
2025-10-02,57.83,58.07,57.68,58.02,72057,14071.0,1036.0,2344.0,17451.0,6301,1497,378,151,56.95,56.72,55.21,,84772,68222,1.46,1.36,0.1,74.58,62.37,76.35,59.1,55.21,51.32,0.8609,1.88,5.09,0.85,MACD多頭 | KD金叉 | RSI超買 | 法人強勢買超 | 外投同步買進
2025-10-03,58.02,58.91,57.88,58.86,73602,-3867.0,0.0,386.0,-3481.0,6894,1449,1073,178,57.32,57.03,55.59,,88229,70029,1.55,1.4,0.15,88.29,72.61,79.15,59.34,55.59,51.85,0.9362,2.69,5.88,0.83,MACD多頭 | KD超買 | RSI超買
2025-10-07,59.79,60.47,59.69,60.47,132381,-57504.0,2000.0,860.0,-54644.0,6500,1509,797,109,58.19,57.49,56.03,,82992,74778,1.73,1.46,0.27,98.85,87.24,83.23,59.93,56.03,52.13,1.0696,3.92,7.92,1.6,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-08,59.79,59.93,59.4,59.93,112448,-48667.0,150.0,-1908.0,-50425.0,6707,1513,824,36,58.84,57.86,56.41,,93004,77402,1.82,1.54,0.28,95.7,94.28,77.73,60.26,56.41,52.55,0.9566,1.85,6.24,1.21,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-09,60.62,60.72,60.28,60.38,72911,-14384.0,1900.0,554.0,-11930.0,6660,1538,699,55,59.53,58.16,56.79,,92680,78231,1.89,1.61,0.29,93.94,96.17,78.98,60.64,56.79,52.93,0.9657,1.43,6.32,0.79,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-13,58.71,59.79,58.42,59.79,261788,-98811.0,1300.0,-4531.0,-102042.0,8161,1585,2279,115,59.89,58.42,57.08,,130626,87657,1.89,1.66,0.22,87.74,92.46,73.19,60.91,57.08,53.26,0.8541,-0.17,4.75,2.0,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-14,60.62,60.91,59.44,59.49,157149,-56495.0,1185.0,-1288.0,-56598.0,7547,1712,1348,150,60.01,58.66,57.34,,147335,91277,1.84,1.7,0.14,81.01,87.57,70.37,61.08,57.34,53.6,0.7875,-0.87,3.75,1.07,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-15,59.79,60.57,59.4,60.57,97216,-33248.0,1944.0,7932.0,-23372.0,7688,1663,700,30,60.03,59.11,57.62,,140302,93265,1.86,1.73,0.13,80.56,83.11,74.22,61.44,57.62,53.8,0.8858,0.9,5.12,0.69,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-16,60.87,61.75,60.87,61.75,112923,-15339.0,3870.0,388.0,-11081.0,7472,1656,838,81,60.4,59.62,57.97,,140397,96284,1.96,1.78,0.18,86.76,82.78,77.64,61.98,57.97,53.95,0.9715,2.24,6.52,0.8,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-17,60.82,61.06,60.67,60.82,157584,-101150.0,-3094.0,548.0,-103696.0,7885,1724,1002,108,60.48,60.01,58.23,53.78,157332,100997,1.93,1.81,0.12,89.27,85.53,69.78,62.27,58.23,54.18,0.8205,0.56,4.45,1.0,MACD多頭 | KD超買 | 法人強勢賣超 | 外投同步拋售
2025-10-20,61.11,61.94,60.91,61.85,102880,-18967.0,4000.0,957.0,-14010.0,7728,1717,787,28,60.9,60.39,58.56,53.99,125550,102831,1.97,1.84,0.13,91.14,89.05,73.04,62.65,58.56,54.46,0.9018,1.56,5.62,0.82,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-21,62.14,62.38,61.8,61.94,124931,-63768.0,3500.0,2061.0,-58207.0,7683,1745,713,41,61.39,60.7,58.86,54.18,119107,106873,1.99,1.87,0.12,87.43,89.28,73.31,63.01,58.86,54.71,0.8707,0.9,5.23,1.05,MACD多頭 | KD死叉 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-22,61.36,61.6,61.01,61.45,116660,-61013.0,0.0,-1206.0,-62219.0,8161,1682,685,42,61.56,60.8,59.14,54.38,122996,109122,1.94,1.88,0.06,87.62,88.73,69.23,63.19,59.14,55.09,0.7848,-0.18,3.91,0.95,MACD多頭 | KD死叉 | KD超買 | 法人強勢賣超
2025-10-23,60.87,61.16,60.52,61.11,161356,-105747.0,2500.0,-86.0,-103333.0,8545,1714,769,70,61.43,60.92,59.39,54.56,132682,114373,1.86,1.88,-0.02,77.78,84.28,66.47,63.29,59.39,55.48,0.721,-0.52,2.9,1.22,MACD空頭 | KD死叉 | 法人強勢賣超
2025-10-27,62.48,62.63,62.19,62.53,102297,-5805.0,4300.0,3549.0,2044.0,8399,1721,1018,121,61.78,61.13,59.65,54.78,121625,115028,1.88,1.88,0.0,80.45,81.95,71.57,63.66,59.65,55.63,0.8592,1.21,4.83,0.84,MACD空頭 | KD死叉 | KD超買 | RSI超買
2025-10-28,62.29,62.43,61.94,62.09,93731,-46847.0,3400.0,-427.0,-43874.0,8597,1726,885,50,61.82,61.36,59.89,54.98,119795,115186,1.84,1.87,-0.03,82.71,80.31,68.11,63.88,59.89,55.9,0.776,0.44,3.67,0.78,MACD空頭 | KD超買 | 法人強勢賣超
2025-10-29,62.43,63.17,62.43,63.12,65206,-4417.0,1400.0,1988.0,-1029.0,8034,1763,575,85,62.06,61.72,60.19,55.19,107850,115630,1.87,1.87,0.0,92.77,85.31,71.58,64.19,60.19,56.19,0.8659,1.71,4.87,0.6,MACD空頭 | KD超買 | RSI超買
2025-10-30,63.32,63.51,62.73,63.12,91074,-25853.0,0.0,-3757.0,-29610.0,8094,1806,578,57,62.39,61.98,60.54,55.41,102733,112256,1.88,1.87,0.0,89.45,88.31,71.58,64.25,60.54,56.83,0.8472,1.17,4.26,0.89,MACD多頭 | KD超買 | RSI超買 | 法人強勢賣超
2025-10-31,63.32,63.51,63.12,63.46,53630,-6054.0,-152.0,1834.0,-4372.0,7995,1834,426,40,62.86,62.15,60.88,55.64,81188,111818,1.89,1.88,0.01,94.47,92.23,72.71,64.33,60.88,57.44,0.8737,0.95,4.24,0.66,MACD多頭 | KD超買 | RSI超買 | 外投同步拋售
2025-11-03,63.17,63.51,62.63,62.87,130639,-56754.0,-1600.0,488.0,-57866.0,8207,1810,607,16,62.93,62.35,61.18,55.84,86856,114623,1.82,1.86,-0.04,87.96,90.63,67.66,64.19,61.18,58.17,0.7806,-0.1,2.76,1.5,MACD空頭 | KD死叉 | KD超買 | 法人強勢賣超 | 外投同步拋售
2025-11-04,63.22,63.56,62.58,62.68,83119,-24559.0,-290.0,-953.0,-25802.0,8034,1833,425,33,63.05,62.44,61.41,56.06,84734,115176,1.74,1.84,-0.1,82.66,88.36,66.07,64.1,61.41,58.73,0.7359,-0.59,2.07,0.98,MACD空頭 | KD死叉 | KD超買 | 法人強勢賣超 | 外投同步拋售
2025-11-05,61.7,61.89,61.06,61.89,210998,-101789.0,1164.0,-2212.0,-102837.0,8760,1672,1133,23,62.8,62.43,61.57,56.23,113892,122046,1.59,1.79,-0.2,64.9,78.51,59.78,63.97,61.57,59.16,0.5675,-1.45,0.52,1.85,MACD空頭 | KD死叉 | 法人強勢賣超
2025-11-06,62.09,62.24,61.89,62.04,65560,-18000.0,-9800.0,2645.0,-25155.0,8743,1665,427,23,62.59,62.49,61.64,56.41,108789,118705,1.47,1.73,-0.26,51.77,66.45,60.55,64.0,61.64,59.29,0.5841,-0.88,0.65,0.6,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-11-07,61.4,61.5,61.16,61.31,102459,-60350.0,2550.0,687.0,-57113.0,9238,1683,842,54,62.16,62.51,61.71,56.57,118555,118206,1.3,1.64,-0.34,31.42,49.37,55.04,63.93,61.71,59.49,0.4093,-1.37,-0.65,0.86,MACD空頭 | KD死叉 | 法人強勢賣超
2025-11-10,61.55,62.09,61.36,62.09,80257,-26654.0,-1737.0,-220.0,-28611.0,9173,1707,272,39,62.0,62.47,61.8,56.74,108479,118573,1.21,1.55,-0.34,30.13,37.78,59.3,63.93,61.8,59.66,0.5683,0.15,0.47,0.74,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-11-11,62.38,62.43,61.6,61.65,75383,-23184.0,1000.0,-3225.0,-25409.0,8865,1717,276,33,61.8,62.42,61.89,56.89,106931,109253,1.09,1.46,-0.37,24.93,28.83,56.07,63.81,61.89,59.97,0.437,-0.24,-0.39,0.7,MACD空頭 | KD死叉 | 法人強勢賣超
2025-11-12,61.7,62.04,61.5,61.94,59822,-14485.0,0.0,94.0,-14391.0,8914,1720,251,7,61.81,62.31,62.01,57.06,76696,104386,1.01,1.37,-0.36,33.33,29.47,57.71,63.56,62.01,60.47,0.4761,0.21,-0.11,0.78,MACD空頭 | KD金叉 | 法人強勢賣超
2025-11-13,61.55,61.7,61.36,61.65,74964,-38836.0,-30.0,1336.0,-37530.0,9274,1707,510,20,61.73,62.16,62.07,57.22,78577,103274,0.91,1.28,-0.37,27.47,28.58,55.49,63.47,62.07,60.66,0.3513,-0.13,-0.68,0.95,MACD空頭 | KD死叉 | 法人強勢賣超 | 外投同步拋售
2025-11-14,60.42,60.67,60.18,60.47,204108,-118082.0,1000.0,-2051.0,-119133.0,10032,1572,987,40,61.56,61.86,62.0,57.35,98907,107833,0.73,1.17,-0.44,22.46,27.75,47.47,63.58,62.0,60.43,0.0123,-1.77,-2.47,2.06,MACD空頭 | KD死叉 | 法人強勢賣超
2025-11-17,60.77,60.96,60.57,60.67,86928,-4188.0,1032.0,-1948.0,-5104.0,9919,1577,227,30,61.28,61.64,62.0,57.49,100241,104300,0.6,1.06,-0.46,17.99,22.64,48.82,63.59,62.0,60.4,0.0849,-1.0,-2.15,0.87,MACD空頭 | KD超賣 | 法人強勢賣超
2025-11-18,60.08,60.08,59.1,59.25,240526,-128358.0,0.0,12087.0,-116271.0,10459,1521,1039,79,60.8,61.3,61.87,57.64,133270,111182,0.37,0.92,-0.55,11.62,17.36,40.81,63.88,61.87,59.85,-0.1489,-2.55,-4.23,1.8,MACD空頭 | KD超賣 | 法人強勢賣超
2025-11-19,58.95,59.3,58.71,58.86,138705,-50061.0,0.0,-12991.0,-63052.0,10943,1438,828,90,60.18,60.99,61.71,57.77,149046,111871,0.16,0.77,-0.61,10.1,13.24,38.92,64.13,61.71,59.29,-0.0888,-2.19,-4.62,0.93,MACD空頭 | KD超賣 | 法人強勢賣超
2025-11-20,60.33,60.72,60.13,60.67,81331,-3126.0,-2500.0,4208.0,-1418.0,10215,1533,503,165,59.98,60.86,61.67,57.94,150320,110105,0.14,0.64,-0.5,20.41,14.04,50.4,64.14,61.67,59.21,0.2964,1.15,-1.62,0.54,MACD空頭 | KD金叉 | 外投同步拋售
2025-11-21,58.91,58.95,58.32,58.66,299502,-148792.0,0.0,437.0,-148355.0,12224,1658,2397,306,59.62,60.59,61.55,58.05,169398,117012,-0.04,0.5,-0.55,21.66,17.39,41.15,64.35,61.55,58.75,-0.0157,-1.61,-4.7,1.77,MACD空頭 | KD金叉 | 法人強勢賣超
2025-11-24,58.91,58.91,58.27,58.37,153617,-21406.0,2000.0,-1273.0,-20679.0,12527,1654,614,53,59.16,60.22,61.34,58.16,182736,119578,-0.21,0.36,-0.57,21.2,21.09,40.01,64.44,61.34,58.24,0.0203,-1.34,-4.84,0.84,MACD空頭 | KD金叉 | 法人強勢賣超
2025-11-25,59.49,59.54,58.91,59.15,61914,-4272.0,0.0,3083.0,-1189.0,11955,1667,553,59,59.14,59.97,61.2,58.28,147014,117987,-0.27,0.24,-0.51,12.19,18.35,44.47,64.42,61.2,57.97,0.1829,0.02,-3.35,0.42,MACD空頭 | KD超賣
2025-11-26,59.89,60.28,59.79,60.13,73623,-13979.0,1600.0,2514.0,-9865.0,12075,1782,823,183,59.4,59.79,61.05,58.43,133997,118408,-0.24,0.14,-0.38,32.48,21.96,49.54,64.17,61.05,57.92,0.3534,1.23,-1.51,0.55,MACD空頭 | KD金叉 | 法人強勢賣超
2025-11-27,60.57,60.87,60.42,60.67,52210,7109.0,1700.0,-629.0,8180.0,11475,1725,358,37,59.4,59.69,60.92,58.58,128173,116465,-0.17,0.08,-0.25,61.34,35.34,52.14,63.9,60.92,57.95,0.4573,2.14,-0.41,0.41,MACD空頭 | KD金叉 | 法人強勢買超 | 外投同步買進
2025-11-28,60.72,61.16,60.62,61.11,66700,-15209.0,0.0,3455.0,-11754.0,10797,1711,280,50,59.89,59.75,60.81,58.75,81613,117118,-0.08,0.05,-0.12,85.54,59.79,54.2,63.53,60.81,58.08,0.5557,2.04,0.49,0.82,MACD空頭 | KD超買 | 法人強勢賣超
2025-12-01,60.57,60.72,60.18,60.28,96549,-55408.0,2600.0,282.0,-52526.0,10902,1610,587,17,60.27,59.72,60.68,58.91,70199,115414,-0.07,0.02,-0.09,85.68,77.52,49.83,63.23,60.68,58.12,0.4223,0.02,-0.66,1.38,MACD空頭 | KD超買 | 法人強勢賣超
